::1 - - [28/Aug/2021:13:31:37 +0000] "GET /app/MyDocs? HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:32:45 +0000] "GET /app/MyDocs? HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:40:26 +0000] "GET /app/MyDocs? HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:40:29 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:40:36 +0000] "GET /app/MyDocs? HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [29/Aug/2021:12:23:38 +0000] "GET / HTTP/1.1" 200 2690 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [29/Aug/2021:12:23:38 +0000] "GET /favicon.ico HTTP/1.1" 404 3044 "http://localhost:3332/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [29/Aug/2021:12:23:40 +0000] "POST /login HTTP/1.1" 302 66 "http://localhost:3332/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [29/Aug/2021:12:23:41 +0000] "GET /app/home/1 HTTP/1.1" 304 - "http://localhost:3332/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [29/Aug/2021:12:23:44 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "http://localhost:3332/app/home/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [29/Aug/2021:12:25:40 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "http://localhost:3332/app/home/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [29/Aug/2021:12:29:08 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "http://localhost:3332/app/home/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [29/Aug/2021:12:30:03 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "http://localhost:3332/app/home/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [29/Aug/2021:12:30:41 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "http://localhost:3332/app/home/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [29/Aug/2021:12:31:24 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "http://localhost:3332/app/home/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [29/Aug/2021:12:31:34 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "http://localhost:3332/app/home/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [29/Aug/2021:12:31:46 +0000] "GET /app/MyDocs? HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [29/Aug/2021:12:32:22 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [29/Aug/2021:12:32:41 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [29/Aug/2021:12:33:12 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [29/Aug/2021:12:34:40 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
